"sample","abs","df","runID","POPinBottle","projectID","lakeID","site","dateSample","timeSample","depthClass","depthTop","depthBottom","volFiltered","replicate","comments","sampleID","POP","flag"
"P25",0.126,1,"Run2_POP_2020_20210217.xlsx",20.1401164632665,15,"CR","DeepHole","6/11/2020","9:30","PML",0,2.5,120,1,NA,"CR_DeepHole_20200611_0930_PML_2.5_Limno.Sample.20160505",5.03502911581663,NA
"P26",0.261,1,"Run3_POP_2020_20210217.xlsx",47.8638255809905,15,"CR","DeepHole","6/11/2020","9:30","Hypo",8,8,120,1,NA,"CR_DeepHole_20200611_0930_Hypo_8_Limno.Sample.20160505",11.9659563952476,NA
"P27",0.177,1,"Run3_POP_2020_20210217.xlsx",32.5912755676433,15,"CR","Outlet","6/11/2020","9:30","Surface",0,0,120,1,NA,"CR_Outlet_20200611_0930_Surface_0_Limno.Sample.20160505",8.14781889191083,NA
"P28",0.281,1,"Run2_POP_2020_20210217.xlsx",48.4585123820896,15,"MO","DeepHole","6/12/2020","9:25","PML",0,1.5,120,1,NA,"MO_DeepHole_20200612_0925_PML_1.5_Limno.Sample.20160505",12.1146280955224,NA
"P29",0.534,1,"Run3_POP_2020_20210217.xlsx",97.4996131243689,15,"MO","DeepHole","6/12/2020","9:25","Hypo",4.5,4.5,90,1,NA,"MO_DeepHole_20200612_0925_Hypo_4.5_Limno.Sample.20160505",32.4998710414563,NA
"P3",0.401,1,"Run1_POP_2020_20210215.xlsx",78.7128843792914,3,"WL","DeepHole","6/4/2020","9:15","Hypo",8,8,120,1,NA,"WL_DeepHole_20200604_0915_Hypo_8_Limno.Sample.20160505",19.6782210948228,NA
"P30",0.357,1,"Run2_POP_2020_20210217.xlsx",62.3436613487383,15,"MO","Inlet1","6/12/2020","9:25","Surface",0,0,120,1,NA,"MO_Inlet1_20200612_0925_Surface_0_Limno.Sample.20160505",15.5859153371846,NA
"P31",0.174,1,"Run2_POP_2020_20210217.xlsx",28.9096842316762,15,"MO","Inlet2","6/12/2020","9:25","Surface",0,0,120,1,NA,"MO_Inlet2_20200612_0925_Surface_0_Limno.Sample.20160505",7.22742105791905,NA
"P32",0.385,1,"Run1_POP_2020_20210215.xlsx",75.711996370324,15,"MO","Inlet3","6/12/2020","9:25","Surface",0,0,120,1,NA,"MO_Inlet3_20200612_0925_Surface_0_Limno.Sample.20160505",18.927999092581,NA
"P33",0.421,1,"Run3_POP_2020_20210217.xlsx",76.9543970349852,17,"BR","DeepHole","6/15/2020","11:42","PML",0,2,120,1,NA,"BR_DeepHole_20200615_1142_PML_2_Limno.Sample.20160505",19.2385992587463,NA
"P34",0.36,1,"Run2_POP_2020_20210217.xlsx",62.8917593342639,17,"BR","DeepHole","6/15/2020","11:42","Hypo",3.5,3.5,120,1,NA,"BR_DeepHole_20200615_1142_Hypo_3.5_Limno.Sample.20160505",15.722939833566,NA
"P35",0.115,1,"Run2_POP_2020_20210217.xlsx",18.1304238496726,17,"BA","DeepHole","6/15/2020","14:00","PML",0,2.5,120,1,NA,"BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",4.53260596241815,NA
"P36",0.219,1,"Run2_POP_2020_20210217.xlsx",37.1311540145603,17,"BA","DeepHole","6/15/2020","14:00","Hypo",6.5,6.5,120,1,NA,"BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505",9.28278850364008,NA
"P37",0.143,1,"Run1_POP_2020_20210215.xlsx",30.3235652346916,3,"FE","DeepHole","6/16/2020","10:35","PML",0,1.5,120,1,NA,"FE_DeepHole_20200616_1035_PML_1.5_Limno.Sample.20160505",7.5808913086729,NA
"P38",0.31,1,"Run1_POP_2020_20210215.xlsx",61.6453338282891,3,"FE","DeepHole","6/16/2020","10:35","Hypo",8,8,100,1,NA,"FE_DeepHole_20200616_1035_Hypo_8_Limno.Sample.20160505",18.4936001484867,NA
"P39",0.102,1,"Run2_POP_2020_20210217.xlsx",15.7553325790616,3,"FE","Inlet1","6/16/2020","10:35","Surface",0,0,120,1,NA,"FE_Inlet1_20200616_1035_Surface_0_Limno.Sample.20160505",3.9388331447654,NA
"P4",0.128,1,"Run1_POP_2020_20210215.xlsx",27.5102327262846,3,"FE","DeepHole","6/4/2020","10:45","PML",0,0.5,140,1,NA,"FE_DeepHole_20200604_1045_PML_0.5_Limno.Sample.20160505",5.89504986991813,NA
"P40",0.144,1,"Run2_POP_2020_20210217.xlsx",23.4287043764201,3,"WL","DeepHole","6/16/2020","8:56","PML",0,2,120,1,NA,"WL_DeepHole_20200616_0856_PML_2_Limno.Sample.20160505",5.85717609410503,NA
"P41",0.551,1,"Run2_POP_2020_20210217.xlsx",97.7873310793943,3,"WL","DeepHole","6/16/2020","8:56","Hypo",8,8,120,1,NA,"WL_DeepHole_20200616_0856_Hypo_8_Limno.Sample.20160505",24.4468327698486,NA
"P42",0.112,1,"reruns_POP_2020_20210505.xlsx",17.0242933809451,17,"PA","DeepHole","6/17/2020","9:20","PML",0,2,120,1,NA,"PA_DeepHole_20200617_0920_PML_2_Limno.Sample.20160505",4.25607334523628,NA
"P43",0.181,1,"Run2_POP_2020_20210217.xlsx",30.188579531236,17,"PA","DeepHole","6/17/2020","9:20","Hypo",5.5,5.5,120,1,NA,"PA_DeepHole_20200617_0920_Hypo_5.5_Limno.Sample.20160505",7.547144882809,NA
"P44",0.122,1,"Run2_POP_2020_20210217.xlsx",19.4093191492323,17,"PE","DeepHole","6/17/2020","10:38","PML",0,2,120,1,NA,"PE_DeepHole_20200617_1038_PML_2_Limno.Sample.20160505",4.85232978730807,NA
"P45",0.601,1,"Run2_POP_2020_20210217.xlsx",106.922297504821,17,"PE","DeepHole","6/17/2020","10:38","Hypo",9,9,100,1,NA,"PE_DeepHole_20200617_1038_Hypo_9_Limno.Sample.20160505",32.0766892514463,NA
"P46",0.284,1,"reruns_POP_2020_20210505.xlsx",47.6305685250595,15,"MO","DeepHole","6/22/2020","9:05","PML",0,3.5,100,1,NA,"MO_DeepHole_20200622_0905_PML_3.5_Limno.Sample.20160505",14.2891705575178,NA
"P47",0.577,1,"Run1_POP_2020_20210215.xlsx",111.722652477933,15,"MO","DeepHole","6/22/2020","9:05","Hypo",7,7,60,1,NA,"MO_DeepHole_20200622_0905_Hypo_7_Limno.Sample.20160505",55.8613262389665,NA
"P48",0.134,1,"Run1_POP_2020_20210215.xlsx",28.6355657296474,15,"MO","Inlet1","6/22/2020","9:05","Surface",0,0,120,1,NA,"MO_Inlet1_20200622_0905_Surface_0_Limno.Sample.20160505",7.15889143241185,NA
"P49",0.27,1,"Run2_POP_2020_20210217.xlsx",46.4488197684957,15,"MO","Inlet2","6/22/2020","9:05","Surface",0,0,100,1,NA,"MO_Inlet2_20200622_0905_Surface_0_Limno.Sample.20160505",13.9346459305487,NA
"P5",0.381,1,"Run2_POP_2020_20210217.xlsx",66.7284452329432,3,"FE","DeepHole","6/4/2020","10:45","Hypo",8,8,140,1,NA,"FE_DeepHole_20200604_1045_Hypo_8_Limno.Sample.20160505",14.2989525499164,NA
"P50",0.621,1,"Run2_POP_2020_20210217.xlsx",110.576284074992,15,"MO","Inlet3","6/22/2020","9:05","Surface",0,0,100,1,NA,"MO_Inlet3_20200622_0905_Surface_0_Limno.Sample.20160505",33.1728852224976,NA
"P51",0.196,1,"Run3_POP_2020_20210217.xlsx",36.0457809278052,3,"FE","DeepHole","6/23/2020","11:25","PML",0,1.5,120,1,NA,"FE_DeepHole_20200623_1125_PML_1.5_Limno.Sample.20160505",9.0114452319513,NA
"P52",0.356,1,"Run3_POP_2020_20210217.xlsx",65.1363523817998,3,"FE","DeepHole","6/23/2020","11:25","Hypo",8,8,100,1,NA,"FE_DeepHole_20200623_1125_Hypo_8_Limno.Sample.20160505",19.5409057145399,NA
"P53",0.123,1,"Run2_POP_2020_20210217.xlsx",19.5920184777409,3,"FE","Inlet1","6/23/2020","11:25","Surface",0,0,120,1,NA,"FE_Inlet1_20200623_1125_Surface_0_Limno.Sample.20160505",4.89800461943523,NA
"P54",0.159,1,"Run2_POP_2020_20210217.xlsx",26.1691943040482,3,"WL","DeepHole","6/23/2020","9:45","PML",0,1.5,120,1,NA,"WL_DeepHole_20200623_0945_PML_1.5_Limno.Sample.20160505",6.54229857601205,NA
"P55",0.515,1,"Run2_POP_2020_20210217.xlsx",91.210155253087,3,"WL","DeepHole","6/23/2020","9:45","Hypo",8,8,100,1,NA,"WL_DeepHole_20200623_0945_Hypo_8_Limno.Sample.20160505",27.3630465759261,NA
"P56",0.153,1,"Run3_POP_2020_20210217.xlsx",28.2276898495441,15,"HB","DeepHole","6/24/2020","10:53","PML",0,0.5,120,1,NA,"HB_DeepHole_20200624_1053_PML_0.5_Limno.Sample.20160505",7.05692246238602,NA
"P57",0.468,1,"Run1_POP_2020_20210215.xlsx",91.2791029168426,15,"HB","DeepHole","6/24/2020","10:53","Hypo",4,4,120,1,NA,"HB_DeepHole_20200624_1053_Hypo_4_Limno.Sample.20160505",22.8197757292107,NA
"P58",0.199,1,"Run3_POP_2020_20210217.xlsx",36.5912291425676,15,"HB","Outlet","6/24/2020","10:53","Surface",0,0,120,1,NA,"HB_Outlet_20200624_1053_Surface_0_Limno.Sample.20160505",9.1478072856419,NA
"P59",0.117,1,"Run1_POP_2020_20210215.xlsx",25.4471222201195,17,"ME","DeepHole","6/24/2020","8:52","PML",0,1.5,120,1,NA,"ME_DeepHole_20200624_0852_PML_1.5_Limno.Sample.20160505",6.36178055502987,NA
"P6",0.124,1,"Run2_POP_2020_20210217.xlsx",19.7747178062494,3,"FE","Inlet1","6/4/2020","10:45","Surface",0,0,140,1,NA,"FE_Inlet1_20200604_1045_Surface_0_Limno.Sample.20160505",4.23743952991059,NA
"P60",0.138,1,"Run1_POP_2020_20210215.xlsx",29.3857877318892,17,"ME","DeepHole","6/24/2020","8:52","Hypo",3,3,120,1,NA,"ME_DeepHole_20200624_0852_Hypo_3_Limno.Sample.20160505",7.3464469329723,NA
"P61",0.153,1,"Run3_POP_2020_20210217.xlsx",28.2276898495441,17,"ME","Outlet","6/24/2020","8:52","Surface",0,0,120,1,NA,"ME_Outlet_20200624_0852_Surface_0_Limno.Sample.20160505",7.05692246238602,NA
"P62",0.161,1,"Run3_POP_2020_20210217.xlsx",29.6822184222438,15,"CR","DeepHole","6/25/2020","10:06","PML",0,2.5,120,1,NA,"CR_DeepHole_20200625_1006_PML_2.5_Limno.Sample.20160505",7.42055460556095,NA
"P63",0.177,1,"Run1_POP_2020_20210215.xlsx",36.7004522537474,15,"CR","DeepHole","6/25/2020","10:06","Hypo",11,11,100,1,NA,"CR_DeepHole_20200625_1006_Hypo_11_Limno.Sample.20160505",11.0101356761242,NA
"P64",0.206,1,"Run2_POP_2020_20210217.xlsx",34.7560627439494,15,"CR","Outlet","6/25/2020","10:06","Surface",0,0,120,1,NA,"CR_Outlet_20200625_1006_Surface_0_Limno.Sample.20160505",8.68901568598735,NA
"P65",0.195,1,"Run3_POP_2020_20210217.xlsx",35.8639648562177,17,"TU","DeepHole","6/25/2020","12:31","PML",0,1.5,120,1,NA,"TU_DeepHole_20200625_1231_PML_1.5_Limno.Sample.20160505",8.96599121405442,NA
"P66",0.362,1,"Run1_POP_2020_20210215.xlsx",71.3982198574333,17,"TU","DeepHole","6/25/2020","12:31","Hypo",7,7,100,1,NA,"TU_DeepHole_20200625_1231_Hypo_7_Limno.Sample.20160505",21.41946595723,NA
"P67",0.157,1,"Run3_POP_2020_20210217.xlsx",28.954954135894,17,"WA","DeepHole","6/29/2020","8:54","PML",0,1,120,1,NA,"WA_DeepHole_20200629_0854_PML_1_Limno.Sample.20160505",7.2387385339735,NA
"P68",0.325,1,"Run1_POP_2020_20210215.xlsx",64.4586663366961,17,"WA","DeepHole","6/29/2020","8:54","Hypo",3.5,3.5,120,1,NA,"WA_DeepHole_20200629_0854_Hypo_3.5_Limno.Sample.20160505",16.114666584174,NA
"P69",0.125,1,"Run1_POP_2020_20210215.xlsx",26.9475662246032,3,"FE","DeepHole","6/30/2020","11:30","PML",0,1,120,1,NA,"FE_DeepHole_20200630_1130_PML_1_Limno.Sample.20160505",6.7368915561508,NA
"P7",0.352,1,"Run3_POP_2020_20210217.xlsx",64.40908809545,35,"BR","DeepHole","6/6/2020","13:54","point",5.5,5.5,140,1,NA,"BR_DeepHole_20200606_1354_point_5.5_Limno.Sample.20160505",13.801947449025,NA
"P70",0.239,1,"Run1_POP_2020_20210215.xlsx",48.3288932884962,3,"FE","DeepHole","6/30/2020","11:30","Hypo",8,8,120,1,NA,"FE_DeepHole_20200630_1130_Hypo_8_Limno.Sample.20160505",12.082223322124,NA
"P71",0.094,1,"Run1_POP_2020_20210215.xlsx",21.1333457072288,3,"WL","DeepHole","6/30/2020","9:58","PML",0,1,120,1,NA,"WL_DeepHole_20200630_0958_PML_1_Limno.Sample.20160505",5.2833364268072,NA
"P72",0.424,1,"Run1_POP_2020_20210215.xlsx",83.0266608921821,3,"WL","DeepHole","6/30/2020","9:58","Hypo",8,8,100,1,NA,"WL_DeepHole_20200630_0958_Hypo_8_Limno.Sample.20160505",24.9079982676546,NA
"P73",0.302,1,"reruns_POP_2020_20210505.xlsx",50.8335508075831,17,"BO","DeepHole","7/1/2020","10:41","PML",0,0.25,120,1,NA,"BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",12.7083877018958,NA
"P74",1.075,1,"Run2_POP_2020_20210217.xlsx",193.521779217867,17,"BO","DeepHole","7/1/2020","10:41","Hypo",2,2,100,1,NA,"BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",58.0565337653601,NA
"P75",0.145,1,"Run3_POP_2020_20210217.xlsx",26.7731612768443,17,"CB","DeepHole","7/1/2020","9:09","PML",0,0.5,120,1,NA,"CB_DeepHole_20200701_0909_PML_0.5_Limno.Sample.20160505",6.69329031921107,NA
"P76",0.34,1,"Run1_POP_2020_20210215.xlsx",67.2719988451031,17,"CB","DeepHole","7/1/2020","9:09","Hypo",3,3,120,1,NA,"CB_DeepHole_20200701_0909_Hypo_3_Limno.Sample.20160505",16.8179997112758,NA
"P77",0.177,1,"Run3_POP_2020_20210217.xlsx",32.5912755676433,17,"NG","DeepHole","7/3/2020","9:20","PML",0,0.25,120,1,NA,"NG_DeepHole_20200703_0920_PML_0.25_Limno.Sample.20160505",8.14781889191083,NA
"P78",0.267,1,"Run3_POP_2020_20210217.xlsx",48.9547220105153,17,"NG","DeepHole","7/3/2020","9:20","Hypo",4,4,120,1,NA,"NG_DeepHole_20200703_0920_Hypo_4_Limno.Sample.20160505",12.2386805026288,NA
"P79",0.228,1,"Run1_POP_2020_20210215.xlsx",46.2657827823311,15,"MO","DeepHole","7/6/2020","9:01","PML",0,0.5,120,1,NA,"MO_DeepHole_20200706_0901_PML_0.5_Limno.Sample.20160505",11.5664456955828,NA
"P8",0.441,1,"Run1_POP_2020_20210215.xlsx",86.21510440171,35,"CB","DeepHole","6/6/2020","10:10","point",5.5,5.5,140,1,NA,"CB_DeepHole_20200606_1010_point_5.5_Limno.Sample.20160505",18.4746652289379,NA
"P80",0.813,1,"Run3_POP_2020_20210217.xlsx",148.226297097272,15,"MO","DeepHole","7/6/2020","9:01","Hypo",3.5,3.5,100,1,NA,"MO_DeepHole_20200706_0901_Hypo_3.5_Limno.Sample.20160505",44.4678891291816,NA
"P81",0.368,1,"Run1_POP_2020_20210215.xlsx",72.5235528607961,15,"MO","Inlet1","7/6/2020","9:01","Surface",0,0,100,1,NA,"MO_Inlet1_20200706_0901_Surface_0_Limno.Sample.20160505",21.7570658582388,NA
"P82",0.444,1,"Run1_POP_2020_20210215.xlsx",86.7777709033914,15,"MO","Inlet2","7/6/2020","9:01","Surface",0,0,120,1,NA,"MO_Inlet2_20200706_0901_Surface_0_Limno.Sample.20160505",21.6944427258478,NA
"P83",0.107,1,"Run1_POP_2020_20210215.xlsx",23.5715672145148,3,"FE","DeepHole","7/7/2020","11:30","PML",0,0.25,120,1,NA,"FE_DeepHole_20200707_1130_PML_0.25_Limno.Sample.20160505",5.8928918036287,NA
"P84",0.361,1,"Run2_POP_2020_20210217.xlsx",63.0744586627725,3,"FE","DeepHole","7/7/2020","11:30","Hypo",8,8,120,1,NA,"FE_DeepHole_20200707_1130_Hypo_8_Limno.Sample.20160505",15.7686146656931,NA
"P85",0.13,1,"Run3_POP_2020_20210217.xlsx",24.0459202030323,3,"WL","DeepHole","7/7/2020","10:00","PML",0,1,120,1,NA,"WL_DeepHole_20200707_1000_PML_1_Limno.Sample.20160505",6.01148005075807,NA
"P86",0.502,1,"Run3_POP_2020_20210217.xlsx",91.68149883357,3,"WL","DeepHole","7/7/2020","10:00","Hypo",8,8,120,1,NA,"WL_DeepHole_20200707_1000_Hypo_8_Limno.Sample.20160505",22.9203747083925,NA
"P87",0.149,1,"Run3_POP_2020_20210217.xlsx",27.5004255631942,15,"HB","DeepHole","7/8/2020","9:45","PML",0,0.25,120,1,NA,"HB_DeepHole_20200708_0945_PML_0.25_Limno.Sample.20160505",6.87510639079855,NA
"P88",0.35,1,"Run1_POP_2020_20210215.xlsx",69.1475538507077,15,"HB","DeepHole","7/8/2020","9:45","Hypo",3.5,3.5,100,1,NA,"HB_DeepHole_20200708_0945_Hypo_3.5_Limno.Sample.20160505",20.7442661552123,NA
"P89",0.186,1,"Run1_POP_2020_20210215.xlsx",38.3884517587915,15,"HB","Outlet","7/8/2020","9:45","Surface",0,0,120,1,NA,"HB_Outlet_20200708_0945_Surface_0_Limno.Sample.20160505",9.59711293969787,NA
"P9",0.238,1,"Run2_POP_2020_20210217.xlsx",40.6024412562225,35,"NG","DeepHole","6/6/2020","11:35","point",5.5,5.5,140,1,"","NG_DeepHole_20200606_1135_point_5.5_Limno.Sample.20160505",8.7005231263334,NA
"P90",0.1,1,"Run1_POP_2020_20210215.xlsx",22.2586787105916,15,"CR","DeepHole","7/10/2020","10:25","PML",0,2.5,120,1,NA,"CR_DeepHole_20200710_1025_PML_2.5_Limno.Sample.20160505",5.5646696776479,NA
"P91",0.23,1,"Run1_POP_2020_20210215.xlsx",46.640893783452,15,"CR","DeepHole","7/10/2020","10:25","Hypo",7.5,7.5,120,1,NA,"CR_DeepHole_20200710_1025_Hypo_7.5_Limno.Sample.20160505",11.660223445863,NA
"P92",0.171,1,"Run3_POP_2020_20210217.xlsx",31.5003791381185,15,"CR","Outlet","7/10/2020","10:25","Surface",0,0,120,1,NA,"CR_Outlet_20200710_1025_Surface_0_Limno.Sample.20160505",7.87509478452963,NA
"P93",0.203,1,"Run3_POP_2020_20210217.xlsx",37.3184934289174,3,"FE","DeepHole","7/15/2020","10:15","PML",0,1.5,120,1,NA,"FE_DeepHole_20200715_1015_PML_1.5_Limno.Sample.20160505",9.32962335722935,NA
"P94",0.258,1,"Run2_POP_2020_20210217.xlsx",44.2564278263932,3,"FE","DeepHole","7/15/2020","10:15","Hypo",8,8,120,1,NA,"FE_DeepHole_20200715_1015_Hypo_8_Limno.Sample.20160505",11.0641069565983,NA
"P95",0.136,1,"Run1_POP_2020_20210215.xlsx",29.0106767307683,3,"FE","Inlet1","7/15/2020","10:15","Surface",0,0,120,1,NA,"FE_Inlet1_20200715_1015_Surface_0_Limno.Sample.20160505",7.25266918269207,NA
"P96",0.159,1,"reruns_POP_2020_20210505.xlsx",25.3876360075345,3,"WL","DeepHole","7/15/2020","9:07","PML",0,2,120,1,NA,"WL_DeepHole_20200715_0907_PML_2_Limno.Sample.20160505",6.34690900188363,NA
"P97",0.486,1,"Run3_POP_2020_20210217.xlsx",88.7724416881705,3,"WL","DeepHole","7/15/2020","9:07","Hypo",8,8,120,1,NA,"WL_DeepHole_20200715_0907_Hypo_8_Limno.Sample.20160505",22.1931104220426,NA
"P98",0.107,1,"Run1_POP_2020_20210215.xlsx",23.5715672145148,41,"JO","DeepHole","7/16/2020","11:20","PML",0,2,120,1,NA,"JO_DeepHole_20200716_1120_PML_2_Limno.Sample.20160505",5.8928918036287,NA
"P99",0.244,1,"Run3_POP_2020_20210217.xlsx",44.7729523640036,41,"JO","DeepHole","7/16/2020","11:20","Hypo",4.5,4.5,120,1,NA,"JO_DeepHole_20200716_1120_Hypo_4.5_Limno.Sample.20160505",11.1932380910009,NA
